OBJECTID,ISO_CODE,COUNTRY_NAME,Date_epicrv,NewCase,TotalCase,NewDeath,TotalDeath
2842,SLV,El Salvador,2020-03-28T00:00:00.000Z,0,13,0,0
2843,SLV,El Salvador,2020-03-29T00:00:00.000Z,6,19,0,0
2844,SLV,El Salvador,2020-03-30T00:00:00.000Z,5,24,0,0
2845,SLV,El Salvador,2020-03-31T00:00:00.000Z,6,30,0,0
2846,SLV,El Salvador,2020-04-01T00:00:00.000Z,0,30,0,0
2847,SLV,El Salvador,2020-04-02T00:00:00.000Z,2,32,1,1
2848,SLV,El Salvador,2020-04-03T00:00:00.000Z,9,41,1,2
2849,SLV,El Salvador,2020-04-04T00:00:00.000Z,5,46,0,2
2850,SLV,El Salvador,2020-04-05T00:00:00.000Z,10,56,1,3
2851,SLV,El Salvador,2020-04-06T00:00:00.000Z,6,62,0,3
2852,SLV,El Salvador,2020-04-07T00:00:00.000Z,7,69,0,3
2853,SLV,El Salvador,2020-04-08T00:00:00.000Z,9,78,1,4
2854,SLV,El Salvador,2020-04-09T00:00:00.000Z,15,93,1,5
2855,SLV,El Salvador,2020-04-10T00:00:00.000Z,10,103,0,5
2856,SLV,El Salvador,2020-04-11T00:00:00.000Z,14,117,1,6
2857,SLV,El Salvador,2020-04-12T00:00:00.000Z,1,118,0,6
2858,SLV,El Salvador,2020-04-13T00:00:00.000Z,7,125,0,6
2859,SLV,El Salvador,2020-04-14T00:00:00.000Z,12,137,0,6
2860,SLV,El Salvador,2020-04-15T00:00:00.000Z,12,149,0,6
2861,SLV,El Salvador,2020-04-16T00:00:00.000Z,10,159,0,6
2862,SLV,El Salvador,2020-04-17T00:00:00.000Z,5,164,0,6
2863,SLV,El Salvador,2020-04-18T00:00:00.000Z,13,177,1,7
2864,SLV,El Salvador,2020-04-19T00:00:00.000Z,13,190,0,7
2865,SLV,El Salvador,2020-04-20T00:00:00.000Z,11,201,0,7
2866,SLV,El Salvador,2020-04-21T00:00:00.000Z,17,218,0,7
2867,SLV,El Salvador,2020-04-22T00:00:00.000Z,7,225,0,7
2868,SLV,El Salvador,2020-04-23T00:00:00.000Z,12,237,0,7
2869,GNQ,Equatorial Guinea,2020-03-14T00:00:00.000Z,1,1,0,0
2870,GNQ,Equatorial Guinea,2020-03-15T00:00:00.000Z,0,1,0,0
2871,GNQ,Equatorial Guinea,2020-03-16T00:00:00.000Z,0,1,0,0
2872,GNQ,Equatorial Guinea,2020-03-17T00:00:00.000Z,0,1,0,0
2873,GNQ,Equatorial Guinea,2020-03-18T00:00:00.000Z,2,3,0,0
2874,GNQ,Equatorial Guinea,2020-03-19T00:00:00.000Z,1,4,0,0
2875,GNQ,Equatorial Guinea,2020-03-20T00:00:00.000Z,0,4,0,0
2876,GNQ,Equatorial Guinea,2020-03-21T00:00:00.000Z,2,6,0,0
2877,GNQ,Equatorial Guinea,2020-03-22T00:00:00.000Z,0,6,0,0
2878,GNQ,Equatorial Guinea,2020-03-23T00:00:00.000Z,0,6,0,0
2879,GNQ,Equatorial Guinea,2020-03-24T00:00:00.000Z,0,6,0,0
2880,GNQ,Equatorial Guinea,2020-03-25T00:00:00.000Z,0,6,0,0
2881,GNQ,Equatorial Guinea,2020-03-26T00:00:00.000Z,0,6,0,0
2882,GNQ,Equatorial Guinea,2020-03-27T00:00:00.000Z,0,6,0,0
2883,GNQ,Equatorial Guinea,2020-03-28T00:00:00.000Z,0,6,0,0
2884,GNQ,Equatorial Guinea,2020-03-29T00:00:00.000Z,0,6,0,0
2885,GNQ,Equatorial Guinea,2020-03-30T00:00:00.000Z,7,13,0,0
2886,GNQ,Equatorial Guinea,2020-03-31T00:00:00.000Z,1,14,0,0
2887,GNQ,Equatorial Guinea,2020-04-01T00:00:00.000Z,0,14,0,0
2888,GNQ,Equatorial Guinea,2020-04-02T00:00:00.000Z,1,15,0,0
2889,GNQ,Equatorial Guinea,2020-04-03T00:00:00.000Z,0,15,0,0
2890,GNQ,Equatorial Guinea,2020-04-04T00:00:00.000Z,0,15,0,0
2891,GNQ,Equatorial Guinea,2020-04-05T00:00:00.000Z,1,16,0,0
2892,GNQ,Equatorial Guinea,2020-04-06T00:00:00.000Z,0,16,0,0
2893,GNQ,Equatorial Guinea,2020-04-07T00:00:00.000Z,0,16,0,0
2894,GNQ,Equatorial Guinea,2020-04-08T00:00:00.000Z,0,16,0,0
2895,GNQ,Equatorial Guinea,2020-04-09T00:00:00.000Z,0,16,0,0
2896,GNQ,Equatorial Guinea,2020-04-10T00:00:00.000Z,2,18,0,0
2897,GNQ,Equatorial Guinea,2020-04-11T00:00:00.000Z,0,18,0,0
2898,GNQ,Equatorial Guinea,2020-04-12T00:00:00.000Z,0,18,0,0
2899,GNQ,Equatorial Guinea,2020-04-13T00:00:00.000Z,0,18,0,0
2900,GNQ,Equatorial Guinea,2020-04-14T00:00:00.000Z,3,21,0,0
2901,GNQ,Equatorial Guinea,2020-04-15T00:00:00.000Z,20,41,0,0
2902,GNQ,Equatorial Guinea,2020-04-16T00:00:00.000Z,10,51,0,0
2903,GNQ,Equatorial Guinea,2020-04-17T00:00:00.000Z,0,51,0,0
2904,GNQ,Equatorial Guinea,2020-04-18T00:00:00.000Z,0,51,0,0
2905,GNQ,Equatorial Guinea,2020-04-19T00:00:00.000Z,28,79,0,0
2906,GNQ,Equatorial Guinea,2020-04-20T00:00:00.000Z,0,79,0,0
2907,GNQ,Equatorial Guinea,2020-04-21T00:00:00.000Z,0,79,0,0
2908,GNQ,Equatorial Guinea,2020-04-22T00:00:00.000Z,0,79,0,0
2909,GNQ,Equatorial Guinea,2020-04-23T00:00:00.000Z,5,84,1,1
2910,ERI,Eritrea,2020-03-21T00:00:00.000Z,1,1,0,0
2911,ERI,Eritrea,2020-03-22T00:00:00.000Z,0,1,0,0
2912,ERI,Eritrea,2020-03-23T00:00:00.000Z,0,1,0,0
2913,ERI,Eritrea,2020-03-24T00:00:00.000Z,0,1,0,0
2914,ERI,Eritrea,2020-03-25T00:00:00.000Z,0,1,0,0
2915,ERI,Eritrea,2020-03-26T00:00:00.000Z,3,4,0,0
2916,ERI,Eritrea,2020-03-27T00:00:00.000Z,2,6,0,0
2917,ERI,Eritrea,2020-03-28T00:00:00.000Z,0,6,0,0
2918,ERI,Eritrea,2020-03-29T00:00:00.000Z,0,6,0,0
2919,ERI,Eritrea,2020-03-30T00:00:00.000Z,0,6,0,0
2920,ERI,Eritrea,2020-03-31T00:00:00.000Z,0,6,0,0
2921,ERI,Eritrea,2020-04-01T00:00:00.000Z,0,6,0,0
2922,ERI,Eritrea,2020-04-02T00:00:00.000Z,9,15,0,0
2923,ERI,Eritrea,2020-04-03T00:00:00.000Z,5,20,0,0
2924,ERI,Eritrea,2020-04-04T00:00:00.000Z,0,20,0,0
2925,ERI,Eritrea,2020-04-05T00:00:00.000Z,0,20,0,0
2926,ERI,Eritrea,2020-04-06T00:00:00.000Z,9,29,0,0
2927,ERI,Eritrea,2020-04-07T00:00:00.000Z,0,29,0,0
2928,ERI,Eritrea,2020-04-08T00:00:00.000Z,2,31,0,0
2929,ERI,Eritrea,2020-04-09T00:00:00.000Z,2,33,0,0
2930,ERI,Eritrea,2020-04-10T00:00:00.000Z,0,33,0,0
2931,ERI,Eritrea,2020-04-11T00:00:00.000Z,0,33,0,0
2932,ERI,Eritrea,2020-04-12T00:00:00.000Z,0,33,0,0
2933,ERI,Eritrea,2020-04-13T00:00:00.000Z,1,34,0,0
2934,ERI,Eritrea,2020-04-14T00:00:00.000Z,0,34,0,0
2935,ERI,Eritrea,2020-04-15T00:00:00.000Z,0,34,0,0
2936,ERI,Eritrea,2020-04-16T00:00:00.000Z,1,35,0,0
2937,ERI,Eritrea,2020-04-17T00:00:00.000Z,0,35,0,0
2938,ERI,Eritrea,2020-04-18T00:00:00.000Z,0,35,0,0
2939,ERI,Eritrea,2020-04-19T00:00:00.000Z,4,39,0,0
2940,ERI,Eritrea,2020-04-20T00:00:00.000Z,0,39,0,0
2941,ERI,Eritrea,2020-04-21T00:00:00.000Z,0,39,0,0
2942,ERI,Eritrea,2020-04-22T00:00:00.000Z,0,39,0,0
2943,ERI,Eritrea,2020-04-23T00:00:00.000Z,0,39,0,0
2944,EST,Estonia,2020-02-27T00:00:00.000Z,1,1,0,0
2945,EST,Estonia,2020-02-28T00:00:00.000Z,0,1,0,0
2946,EST,Estonia,2020-02-29T00:00:00.000Z,0,1,0,0
2947,EST,Estonia,2020-03-01T00:00:00.000Z,0,1,0,0
2948,EST,Estonia,2020-03-02T00:00:00.000Z,0,1,0,0
2949,EST,Estonia,2020-03-03T00:00:00.000Z,1,2,0,0
2950,EST,Estonia,2020-03-04T00:00:00.000Z,0,2,0,0
2951,EST,Estonia,2020-03-05T00:00:00.000Z,1,3,0,0
2952,EST,Estonia,2020-03-06T00:00:00.000Z,7,10,0,0
2953,EST,Estonia,2020-03-07T00:00:00.000Z,0,10,0,0
2954,EST,Estonia,2020-03-08T00:00:00.000Z,0,10,0,0
2955,EST,Estonia,2020-03-09T00:00:00.000Z,0,10,0,0
2956,EST,Estonia,2020-03-10T00:00:00.000Z,0,10,0,0
2957,EST,Estonia,2020-03-11T00:00:00.000Z,3,13,0,0
2958,EST,Estonia,2020-03-12T00:00:00.000Z,0,13,0,0
2959,EST,Estonia,2020-03-13T00:00:00.000Z,66,79,0,0
2960,EST,Estonia,2020-03-14T00:00:00.000Z,0,79,0,0
2961,EST,Estonia,2020-03-15T00:00:00.000Z,92,171,0,0
2962,EST,Estonia,2020-03-16T00:00:00.000Z,34,205,0,0
2963,EST,Estonia,2020-03-17T00:00:00.000Z,20,225,0,0
2964,EST,Estonia,2020-03-18T00:00:00.000Z,33,258,0,0
2965,EST,Estonia,2020-03-19T00:00:00.000Z,9,267,0,0
2966,EST,Estonia,2020-03-20T00:00:00.000Z,16,283,0,0
2967,EST,Estonia,2020-03-21T00:00:00.000Z,23,306,0,0
2968,EST,Estonia,2020-03-22T00:00:00.000Z,0,306,0,0
2969,EST,Estonia,2020-03-23T00:00:00.000Z,20,326,0,0
2970,EST,Estonia,2020-03-24T00:00:00.000Z,26,352,0,0
2971,EST,Estonia,2020-03-25T00:00:00.000Z,17,369,0,0
2972,EST,Estonia,2020-03-26T00:00:00.000Z,35,404,1,1
2973,EST,Estonia,2020-03-27T00:00:00.000Z,134,538,0,1
2974,EST,Estonia,2020-03-28T00:00:00.000Z,37,575,0,1
2975,EST,Estonia,2020-03-29T00:00:00.000Z,65,640,0,1
2976,EST,Estonia,2020-03-30T00:00:00.000Z,39,679,2,3
2977,EST,Estonia,2020-03-31T00:00:00.000Z,36,715,0,3
2978,EST,Estonia,2020-04-01T00:00:00.000Z,30,745,1,4
2979,EST,Estonia,2020-04-02T00:00:00.000Z,34,779,1,5
2980,EST,Estonia,2020-04-03T00:00:00.000Z,79,858,6,11
2981,EST,Estonia,2020-04-04T00:00:00.000Z,103,961,1,12
2982,EST,Estonia,2020-04-05T00:00:00.000Z,57,1018,1,13
2983,EST,Estonia,2020-04-06T00:00:00.000Z,79,1097,2,15
2984,EST,Estonia,2020-04-07T00:00:00.000Z,11,1108,4,19
2985,EST,Estonia,2020-04-08T00:00:00.000Z,41,1149,2,21
2986,EST,Estonia,2020-04-09T00:00:00.000Z,36,1185,3,24
2987,EST,Estonia,2020-04-10T00:00:00.000Z,22,1207,0,24
2988,EST,Estonia,2020-04-11T00:00:00.000Z,51,1258,0,24
2989,EST,Estonia,2020-04-12T00:00:00.000Z,46,1304,0,24
2990,EST,Estonia,2020-04-13T00:00:00.000Z,5,1309,1,25
2991,EST,Estonia,2020-04-14T00:00:00.000Z,23,1332,3,28
2992,EST,Estonia,2020-04-15T00:00:00.000Z,41,1373,3,31
2993,EST,Estonia,2020-04-16T00:00:00.000Z,29,1402,4,35
2994,EST,Estonia,2020-04-17T00:00:00.000Z,32,1434,1,36
2995,EST,Estonia,2020-04-18T00:00:00.000Z,25,1459,2,38
2996,EST,Estonia,2020-04-19T00:00:00.000Z,53,1512,0,38
2997,EST,Estonia,2020-04-20T00:00:00.000Z,16,1528,2,40
2998,EST,Estonia,2020-04-21T00:00:00.000Z,7,1535,0,40
2999,EST,Estonia,2020-04-22T00:00:00.000Z,17,1552,3,43
3000,EST,Estonia,2020-04-23T00:00:00.000Z,0,1552,0,43
3001,SWZ,Eswatini,2020-03-14T00:00:00.000Z,1,1,0,0
3002,SWZ,Eswatini,2020-03-15T00:00:00.000Z,0,1,0,0
3003,SWZ,Eswatini,2020-03-16T00:00:00.000Z,0,1,0,0
3004,SWZ,Eswatini,2020-03-17T00:00:00.000Z,0,1,0,0
3005,SWZ,Eswatini,2020-03-18T00:00:00.000Z,0,1,0,0
3006,SWZ,Eswatini,2020-03-19T00:00:00.000Z,0,1,0,0
3007,SWZ,Eswatini,2020-03-20T00:00:00.000Z,0,1,0,0
3008,SWZ,Eswatini,2020-03-21T00:00:00.000Z,0,1,0,0
3009,SWZ,Eswatini,2020-03-22T00:00:00.000Z,0,1,0,0
3010,SWZ,Eswatini,2020-03-23T00:00:00.000Z,3,4,0,0
3011,SWZ,Eswatini,2020-03-24T00:00:00.000Z,0,4,0,0
3012,SWZ,Eswatini,2020-03-25T00:00:00.000Z,0,4,0,0
3013,SWZ,Eswatini,2020-03-26T00:00:00.000Z,0,4,0,0
3014,SWZ,Eswatini,2020-03-27T00:00:00.000Z,2,6,0,0
3015,SWZ,Eswatini,2020-03-28T00:00:00.000Z,3,9,0,0
3016,SWZ,Eswatini,2020-03-29T00:00:00.000Z,0,9,0,0
3017,SWZ,Eswatini,2020-03-30T00:00:00.000Z,0,9,0,0
3018,SWZ,Eswatini,2020-03-31T00:00:00.000Z,0,9,0,0
3019,SWZ,Eswatini,2020-04-01T00:00:00.000Z,0,9,0,0
3020,SWZ,Eswatini,2020-04-02T00:00:00.000Z,0,9,0,0
3021,SWZ,Eswatini,2020-04-03T00:00:00.000Z,0,9,0,0
3022,SWZ,Eswatini,2020-04-04T00:00:00.000Z,0,9,0,0
3023,SWZ,Eswatini,2020-04-05T00:00:00.000Z,0,9,0,0
3024,SWZ,Eswatini,2020-04-06T00:00:00.000Z,0,9,0,0
3025,SWZ,Eswatini,2020-04-07T00:00:00.000Z,0,9,0,0
3026,SWZ,Eswatini,2020-04-08T00:00:00.000Z,1,10,0,0
3027,SWZ,Eswatini,2020-04-09T00:00:00.000Z,2,12,0,0
3028,SWZ,Eswatini,2020-04-10T00:00:00.000Z,0,12,0,0
3029,SWZ,Eswatini,2020-04-11T00:00:00.000Z,0,12,0,0
3030,SWZ,Eswatini,2020-04-12T00:00:00.000Z,0,12,0,0
3031,SWZ,Eswatini,2020-04-13T00:00:00.000Z,2,14,0,0
3032,SWZ,Eswatini,2020-04-14T00:00:00.000Z,0,14,0,0
3033,SWZ,Eswatini,2020-04-15T00:00:00.000Z,1,15,0,0
3034,SWZ,Eswatini,2020-04-16T00:00:00.000Z,1,16,0,0
3035,SWZ,Eswatini,2020-04-17T00:00:00.000Z,0,16,1,1
3036,SWZ,Eswatini,2020-04-18T00:00:00.000Z,3,19,0,1
3037,SWZ,Eswatini,2020-04-19T00:00:00.000Z,3,22,0,1
3038,SWZ,Eswatini,2020-04-20T00:00:00.000Z,0,22,0,1
3039,SWZ,Eswatini,2020-04-21T00:00:00.000Z,2,24,0,1
3040,SWZ,Eswatini,2020-04-22T00:00:00.000Z,0,24,0,1
3041,SWZ,Eswatini,2020-04-23T00:00:00.000Z,7,31,0,1
3042,ETH,Ethiopia,2020-03-14T00:00:00.000Z,1,1,0,0
3043,ETH,Ethiopia,2020-03-15T00:00:00.000Z,0,1,0,0
3044,ETH,Ethiopia,2020-03-16T00:00:00.000Z,3,4,0,0
3045,ETH,Ethiopia,2020-03-17T00:00:00.000Z,1,5,0,0
3046,ETH,Ethiopia,2020-03-18T00:00:00.000Z,1,6,0,0
3047,ETH,Ethiopia,2020-03-19T00:00:00.000Z,3,9,0,0
3048,ETH,Ethiopia,2020-03-20T00:00:00.000Z,0,9,0,0
3049,ETH,Ethiopia,2020-03-21T00:00:00.000Z,0,9,0,0
3050,ETH,Ethiopia,2020-03-22T00:00:00.000Z,0,9,0,0
3051,ETH,Ethiopia,2020-03-23T00:00:00.000Z,2,11,0,0
3052,ETH,Ethiopia,2020-03-24T00:00:00.000Z,0,11,0,0
3053,ETH,Ethiopia,2020-03-25T00:00:00.000Z,1,12,0,0
3054,ETH,Ethiopia,2020-03-26T00:00:00.000Z,0,12,0,0
3055,ETH,Ethiopia,2020-03-27T00:00:00.000Z,0,12,0,0
3056,ETH,Ethiopia,2020-03-28T00:00:00.000Z,4,16,0,0
3057,ETH,Ethiopia,2020-03-29T00:00:00.000Z,0,16,0,0
3058,ETH,Ethiopia,2020-03-30T00:00:00.000Z,5,21,0,0
3059,ETH,Ethiopia,2020-03-31T00:00:00.000Z,2,23,0,0
3060,ETH,Ethiopia,2020-04-01T00:00:00.000Z,3,26,0,0
3061,ETH,Ethiopia,2020-04-02T00:00:00.000Z,0,26,0,0
3062,ETH,Ethiopia,2020-04-03T00:00:00.000Z,5,31,0,0
3063,ETH,Ethiopia,2020-04-04T00:00:00.000Z,4,35,0,0
3064,ETH,Ethiopia,2020-04-05T00:00:00.000Z,3,38,0,0
3065,ETH,Ethiopia,2020-04-06T00:00:00.000Z,5,43,1,1
3066,ETH,Ethiopia,2020-04-07T00:00:00.000Z,1,44,0,1
3067,ETH,Ethiopia,2020-04-08T00:00:00.000Z,8,52,1,2
3068,ETH,Ethiopia,2020-04-09T00:00:00.000Z,3,55,0,2
3069,ETH,Ethiopia,2020-04-10T00:00:00.000Z,1,56,0,2
3070,ETH,Ethiopia,2020-04-11T00:00:00.000Z,9,65,0,2
3071,ETH,Ethiopia,2020-04-12T00:00:00.000Z,4,69,1,3
3072,ETH,Ethiopia,2020-04-13T00:00:00.000Z,2,71,0,3
3073,ETH,Ethiopia,2020-04-14T00:00:00.000Z,3,74,0,3
3074,ETH,Ethiopia,2020-04-15T00:00:00.000Z,8,82,0,3
3075,ETH,Ethiopia,2020-04-16T00:00:00.000Z,3,85,0,3
3076,ETH,Ethiopia,2020-04-17T00:00:00.000Z,7,92,0,3
3077,ETH,Ethiopia,2020-04-18T00:00:00.000Z,4,96,0,3
3078,ETH,Ethiopia,2020-04-19T00:00:00.000Z,9,105,0,3
3079,ETH,Ethiopia,2020-04-20T00:00:00.000Z,3,108,0,3
3080,ETH,Ethiopia,2020-04-21T00:00:00.000Z,3,111,0,3
3081,ETH,Ethiopia,2020-04-22T00:00:00.000Z,3,114,0,3
3082,ETH,Ethiopia,2020-04-23T00:00:00.000Z,2,116,0,3
3083,FLK,Falkland Islands (Malvinas),2020-04-05T00:00:00.000Z,1,1,0,0
3084,FLK,Falkland Islands (Malvinas),2020-04-06T00:00:00.000Z,1,2,0,0
3085,FLK,Falkland Islands (Malvinas),2020-04-07T00:00:00.000Z,0,2,0,0
3086,FLK,Falkland Islands (Malvinas),2020-04-08T00:00:00.000Z,0,2,0,0
3087,FLK,Falkland Islands (Malvinas),2020-04-09T00:00:00.000Z,3,5,0,0
3088,FLK,Falkland Islands (Malvinas),2020-04-10T00:00:00.000Z,0,5,0,0
3089,FLK,Falkland Islands (Malvinas),2020-04-11T00:00:00.000Z,0,5,0,0
3090,FLK,Falkland Islands (Malvinas),2020-04-12T00:00:00.000Z,0,5,0,0
3091,FLK,Falkland Islands (Malvinas),2020-04-13T00:00:00.000Z,0,5,0,0
3092,FLK,Falkland Islands (Malvinas),2020-04-14T00:00:00.000Z,0,5,0,0
3093,FLK,Falkland Islands (Malvinas),2020-04-15T00:00:00.000Z,6,11,0,0
3094,FLK,Falkland Islands (Malvinas),2020-04-16T00:00:00.000Z,0,11,0,0
3095,FLK,Falkland Islands (Malvinas),2020-04-17T00:00:00.000Z,0,11,0,0
3096,FLK,Falkland Islands (Malvinas),2020-04-18T00:00:00.000Z,0,11,0,0
3097,FLK,Falkland Islands (Malvinas),2020-04-19T00:00:00.000Z,0,11,0,0
3098,FLK,Falkland Islands (Malvinas),2020-04-20T00:00:00.000Z,0,11,0,0
3099,FLK,Falkland Islands (Malvinas),2020-04-21T00:00:00.000Z,0,11,0,0
3100,FLK,Falkland Islands (Malvinas),2020-04-22T00:00:00.000Z,0,11,0,0
3101,FLK,Falkland Islands (Malvinas),2020-04-23T00:00:00.000Z,1,12,0,0
3102,FRO,Faroe Islands,2020-03-05T00:00:00.000Z,1,1,0,0
3103,FRO,Faroe Islands,2020-03-06T00:00:00.000Z,0,1,0,0
3104,FRO,Faroe Islands,2020-03-07T00:00:00.000Z,0,1,0,0
3105,FRO,Faroe Islands,2020-03-08T00:00:00.000Z,1,2,0,0
3106,FRO,Faroe Islands,2020-03-09T00:00:00.000Z,0,2,0,0
3107,FRO,Faroe Islands,2020-03-10T00:00:00.000Z,0,2,0,0
3108,FRO,Faroe Islands,2020-03-11T00:00:00.000Z,0,2,0,0
3109,FRO,Faroe Islands,2020-03-12T00:00:00.000Z,0,2,0,0
3110,FRO,Faroe Islands,2020-03-13T00:00:00.000Z,1,3,0,0
3111,FRO,Faroe Islands,2020-03-14T00:00:00.000Z,6,9,0,0
3112,FRO,Faroe Islands,2020-03-15T00:00:00.000Z,0,9,0,0
3113,FRO,Faroe Islands,2020-03-16T00:00:00.000Z,2,11,0,0
3114,FRO,Faroe Islands,2020-03-17T00:00:00.000Z,36,47,0,0
3115,FRO,Faroe Islands,2020-03-18T00:00:00.000Z,11,58,0,0
3116,FRO,Faroe Islands,2020-03-19T00:00:00.000Z,14,72,0,0
3117,FRO,Faroe Islands,2020-03-20T00:00:00.000Z,8,80,0,0
3118,FRO,Faroe Islands,2020-03-21T00:00:00.000Z,12,92,0,0
3119,FRO,Faroe Islands,2020-03-22T00:00:00.000Z,0,92,0,0
3120,FRO,Faroe Islands,2020-03-23T00:00:00.000Z,23,115,0,0
3121,FRO,Faroe Islands,2020-03-24T00:00:00.000Z,3,118,0,0
3122,FRO,Faroe Islands,2020-03-25T00:00:00.000Z,4,122,0,0
3123,FRO,Faroe Islands,2020-03-26T00:00:00.000Z,10,132,0,0
3124,FRO,Faroe Islands,2020-03-27T00:00:00.000Z,8,140,0,0
3125,FRO,Faroe Islands,2020-03-28T00:00:00.000Z,4,144,0,0
3126,FRO,Faroe Islands,2020-03-29T00:00:00.000Z,11,155,0,0
3127,FRO,Faroe Islands,2020-03-30T00:00:00.000Z,4,159,0,0
3128,FRO,Faroe Islands,2020-03-31T00:00:00.000Z,9,168,0,0
3129,FRO,Faroe Islands,2020-04-01T00:00:00.000Z,1,169,0,0
3130,FRO,Faroe Islands,2020-04-02T00:00:00.000Z,4,173,0,0
3131,FRO,Faroe Islands,2020-04-03T00:00:00.000Z,4,177,0,0
3132,FRO,Faroe Islands,2020-04-04T00:00:00.000Z,2,179,0,0
3133,FRO,Faroe Islands,2020-04-05T00:00:00.000Z,2,181,0,0
3134,FRO,Faroe Islands,2020-04-06T00:00:00.000Z,0,181,0,0
3135,FRO,Faroe Islands,2020-04-07T00:00:00.000Z,0,181,0,0
3136,FRO,Faroe Islands,2020-04-08T00:00:00.000Z,3,184,0,0
3137,FRO,Faroe Islands,2020-04-09T00:00:00.000Z,0,184,0,0
3138,FRO,Faroe Islands,2020-04-10T00:00:00.000Z,0,184,0,0
3139,FRO,Faroe Islands,2020-04-11T00:00:00.000Z,0,184,0,0
3140,FRO,Faroe Islands,2020-04-12T00:00:00.000Z,0,184,0,0
3141,FRO,Faroe Islands,2020-04-13T00:00:00.000Z,0,184,0,0
3142,FRO,Faroe Islands,2020-04-14T00:00:00.000Z,0,184,0,0
3143,FRO,Faroe Islands,2020-04-15T00:00:00.000Z,0,184,0,0
3144,FRO,Faroe Islands,2020-04-16T00:00:00.000Z,0,184,0,0
3145,FRO,Faroe Islands,2020-04-17T00:00:00.000Z,0,184,0,0
3146,FRO,Faroe Islands,2020-04-18T00:00:00.000Z,0,184,0,0
3147,FRO,Faroe Islands,2020-04-19T00:00:00.000Z,0,184,0,0
3148,FRO,Faroe Islands,2020-04-20T00:00:00.000Z,1,185,0,0
3149,FRO,Faroe Islands,2020-04-21T00:00:00.000Z,0,185,0,0
3150,FRO,Faroe Islands,2020-04-22T00:00:00.000Z,0,185,0,0
3151,FRO,Faroe Islands,2020-04-23T00:00:00.000Z,0,185,0,0
3152,FJI,Fiji,2020-03-19T00:00:00.000Z,1,1,0,0
3153,FJI,Fiji,2020-03-20T00:00:00.000Z,0,1,0,0
3154,FJI,Fiji,2020-03-21T00:00:00.000Z,1,2,0,0
3155,FJI,Fiji,2020-03-22T00:00:00.000Z,0,2,0,0
3156,FJI,Fiji,2020-03-23T00:00:00.000Z,1,3,0,0
3157,FJI,Fiji,2020-03-24T00:00:00.000Z,1,4,0,0
3158,FJI,Fiji,2020-03-25T00:00:00.000Z,1,5,0,0
3159,FJI,Fiji,2020-03-26T00:00:00.000Z,0,5,0,0
3160,FJI,Fiji,2020-03-27T00:00:00.000Z,0,5,0,0
3161,FJI,Fiji,2020-03-28T00:00:00.000Z,0,5,0,0
3162,FJI,Fiji,2020-03-29T00:00:00.000Z,0,5,0,0
3163,FJI,Fiji,2020-03-30T00:00:00.000Z,0,5,0,0
3164,FJI,Fiji,2020-03-31T00:00:00.000Z,0,5,0,0
3165,FJI,Fiji,2020-04-01T00:00:00.000Z,0,5,0,0
3166,FJI,Fiji,2020-04-02T00:00:00.000Z,0,5,0,0
3167,FJI,Fiji,2020-04-03T00:00:00.000Z,2,7,0,0
3168,FJI,Fiji,2020-04-04T00:00:00.000Z,0,7,0,0
3169,FJI,Fiji,2020-04-05T00:00:00.000Z,5,12,0,0
3170,FJI,Fiji,2020-04-06T00:00:00.000Z,2,14,0,0
3171,FJI,Fiji,2020-04-07T00:00:00.000Z,1,15,0,0
3172,FJI,Fiji,2020-04-08T00:00:00.000Z,0,15,0,0
3173,FJI,Fiji,2020-04-09T00:00:00.000Z,0,15,0,0
3174,FJI,Fiji,2020-04-10T00:00:00.000Z,0,15,0,0
3175,FJI,Fiji,2020-04-11T00:00:00.000Z,1,16,0,0
3176,FJI,Fiji,2020-04-12T00:00:00.000Z,0,16,0,0
3177,FJI,Fiji,2020-04-13T00:00:00.000Z,0,16,0,0
3178,FJI,Fiji,2020-04-14T00:00:00.000Z,0,16,0,0
3179,FJI,Fiji,2020-04-15T00:00:00.000Z,0,16,0,0
3180,FJI,Fiji,2020-04-16T00:00:00.000Z,0,16,0,0
3181,FJI,Fiji,2020-04-17T00:00:00.000Z,1,17,0,0
3182,FJI,Fiji,2020-04-18T00:00:00.000Z,0,17,0,0
3183,FJI,Fiji,2020-04-19T00:00:00.000Z,0,17,0,0
3184,FJI,Fiji,2020-04-20T00:00:00.000Z,0,17,0,0
3185,FJI,Fiji,2020-04-21T00:00:00.000Z,1,18,0,0
3186,FJI,Fiji,2020-04-22T00:00:00.000Z,0,18,0,0
3187,FJI,Fiji,2020-04-23T00:00:00.000Z,0,18,0,0
3188,FIN,Finland,2020-01-29T00:00:00.000Z,1,1,0,0
3189,FIN,Finland,2020-01-30T00:00:00.000Z,0,1,0,0
3190,FIN,Finland,2020-01-31T00:00:00.000Z,0,1,0,0
3191,FIN,Finland,2020-02-01T00:00:00.000Z,0,1,0,0
3192,FIN,Finland,2020-02-02T00:00:00.000Z,0,1,0,0
3193,FIN,Finland,2020-02-03T00:00:00.000Z,0,1,0,0
3194,FIN,Finland,2020-02-04T00:00:00.000Z,0,1,0,0
3195,FIN,Finland,2020-02-05T00:00:00.000Z,0,1,0,0
3196,FIN,Finland,2020-02-06T00:00:00.000Z,0,1,0,0
3197,FIN,Finland,2020-02-07T00:00:00.000Z,0,1,0,0
